# FILE DATA
ID : MDRW2100047028
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20210518
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 판매/영업 종사자
sex : 여성
birthplace : 부산
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

id : 2
age : 20대
occupation : 무직/취업 준비생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  5
contact_frequency  :  (거의) 매일 연락한다.

P0 	: &name2& ㅎㅇ
P0 	: 거기가 호스텔이었거든?
P1 	: 어
P1 	: 몬데 ?
P0 	: 한국인들이 좀 많앟ㄴ고
P0 	: 스위스물가가 비싸니까
P1 	: 어
P1 	: 어어
P0 	: 1층주방에서
P0 	: 밥을 마니 해먹었어
P1 	: 어어
P0 	: 근데 그때
P1 	: 그래서 ?
P0 	: 거기에
P0 	: 한국인 가족이
P0 	: 있었는데
P0 	: 외할머니랑
P0 	: 부부랑
P0 	: 어린 딸 둘인가 그랳거든?
P1 	: ㅇㅇ'
P0 	: 처음에는
P0 	: 오 저렇게 다같이
P0 	: 오다니
P0 	: 돈많나봐
P0 	: 부럽다
P1 	: ㅇㅇ
P0 	: 했는데
P0 	: 우리가 저녁을 해머글라고
P0 	: 갔는데
P0 	: 외할머니 혼자서
P0 	: 주방에서 밥을 짓고계셨음
P0 	: 밥통..을 갖고 오셧더라고...??
P0 	: 아니 밥솥
P1 	: 오호
P0 	: 한국꺼 밥솥...을 유럽까지 갖고온거야
P1 	: 밥통을 갖고오시다니
P1 	: 대단한데
P0 	: 엄마가 그할머니랑
P0 	: 대화를 했는데
P0 	: 밥솥은 물론이구
P0 	: 김치를
P0 	: 열포기를 갖고왔대;;;
P1 	: 헉!!!
P1 	: 김치를
P1 	: 어떻게열포기를
P1 	: 가지고올수가
P0 	: 차끌고
P0 	: 다니는것도아님
P0 	: 기차타고 걍
P0 	: 배낭여행인데
P0 	: 여행오면서 밥솥에 김치열포기
P0 	: 미친거아님??
P1 	: 배낭..
P1 	: 여행을..?
P1 	: 그럼 대체 그걸
P0 	: ㅇㅇ 진심
P1 	: 누가 이고왓단말임 ..?
P0 	: 경악이었는데
P0 	: 진짜 좀 그랫던건
P0 	: 할머니가 혼자
P0 	: 밥 다 짓고 밥상차리면
P0 	: 그제서야 다른가족들이 내려와서
P0 	: 밥 먹더라고..
P1 	: 헐
P1 	: 충격적이다
P1 	: 진자
P1 	: 무슨
P1 	: 할머니가 다 해 ?
P0 	: 식모
P1 	: 미친거아냐 ?
P0 	: 데려온것도아니구
P0 	: 글고밥먹고나서도
P1 	: 그 가족이
P0 	: 뒷정리는
P1 	: 누구누구잇댓지 ?
P0 	: 할머니혼자
P0 	: 다함
P1 	: 아니무슨
P0 	: 할머니랑
P1 	: 할머니를 더
P1 	: 극진하게
P0 	: 엄마아빠랑
P1 	: 모셔야하는거아닌가 ?
P0 	: 10살?그정도되는
P0 	: 애들 둘
P0 	: 존나 그래놓고는
P0 	: 장모님 모시고 유럽다녀왓다고
P1 	: 헐..
P0 	: 자랑하겟지?
P1 	: 엽기다
P0 	: 진짜 어이없었음
P1 	: 둘중 누군가의
P1 	: 엄마일텐데
P1 	: 그냥 그렇게 냅둔다구 ..?
P0 	: 외할머니
P0 	: 랬으니
P1 	: 헐 ...
P0 	: 여자엄마인듯
P1 	: 그러면
P0 	: 딸도 웃겨
P1 	: 여자엄마면 뭐 애가 잇어서
P0 	: 사위도 ㄱㅅㄲ지만
P1 	: 그럴수잇다 쳐
P1 	: 남은사람은
P1 	: 도와야하는거아님 ?
P0 	: 사위가제일
P0 	: 나쁘구
P1 	: 진자
P0 	: 딸도...그거 보고
P1 	: 충격이네
P0 	: 가만히있으면
P1 	: 어떻게 그러냐
P0 	: 안되는거아니냐
P1 	: 자기 엄마인데
P1 	: 무슨
P0 	: 진짜 불쌍했음
P1 	: 여행까지와서
P1 	: 그런걸 다 해
P0 	: 배낭여행에
P0 	: 밥솥 들고오는거
P0 	: 듣도보도
P0 	: 못햇어ㅡㅡ
P0 	: 아 글고 김치는ㅋㅋ 열포기 갖고왔는데
P0 	: 도저히 감당이 안돼서
P0 	: 일부 버렸댔었음
P1 	: 헐
P1 	: 아니
P1 	: 할머니가 그거
P1 	: 가지고오자고한건가
P1 	: 대체 누가 열포기나
P0 	: 모르겠음
P1 	: 가지고가자고한건가
P0 	: 엄마가
P0 	: 김치얘기듣고
P0 	: 김치 그립다하니까
P0 	: 어제버려서 아쉽다고
P0 	: 그러셨어
P1 	: 헐..
P1 	: 근데 외국에서
P1 	: 김치 버리기도
P0 	: 안버렷으면 좀 나눠줬을거라구
P1 	: 조금
P1 	: 그렇겟다
P0 	: 그치..좀
P1 	: 냄새도 나구
P0 	: 냄새가...
P0 	: 김치하니까 생각난다
P0 	: 런던에
P0 	: 한식당 테이크아웃하는곳이 있었는데
P1 	: ㅇㅇ
P0 	: 김치볶음밥이랑 잡채를
P0 	: 테이크아웃했거든?
P0 	: 근데 존나
P0 	: 차가웠는데
P1 	: ㅇㅇㅇ
P0 	: 데워달라하니까
P0 	: 렌지없다고
P0 	: 안데워줌ㅡㅡ
P1 	: 엥..
P1 	: 잡채를
P1 	: 차갑게먹으며
P0 	: 그걸어떻게 차갑게머거...
P1 	: 진짜 맛없을텐데 ?
P0 	: 글고 잡채에 닭고기가
P0 	: 올라가있었음ㅋㅋ
P0 	: 보통 돼지고기 아니니
P1 	: 와우
P1 	: 원가를
P1 	: 절감하려는건가
P0 	: 그 가게 이름
P0 	: 김치였음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 가게이름이
P1 	: 김치
P1 	: 두유노우 김치 ?
P0 	: ㅋㅋㅋ 거기
P0 	: 대표가
P0 	: 한국인이었는데
P0 	: 와사비라는 일식당을 먼저 만들어서
P0 	: 대박치구
P0 	: 그다음에 한식당을 오픈한거래
P1 	: 아 ㅋㅋㅋㅋ
P1 	: 와사비라고하니까
P1 	: 뭔가 알거같기도함
P0 	: 오 아라?
P0 	: 되게 유명한
P0 	: 체인이랬어
P1 	: ㅇㅇㅇ
P0 	: 근데 그사람 몇년전에
P1 	: 어디서 많이들어봣어
P0 	: 파산했대
P0 	: ㅋㅋㅋㅋ
P1 	: 헉
P1 	: 파산하다니
P1 	: 왜지
P0 	: 그러게
P0 	: 왜일까
P0 	: 왜냐면
P0 	: 전자렌지가
P0 	: 없어서그럼
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 전자렌지가
P1 	: 왜없ㅇ냐 진짜
P1 	: 이상한가게네
P0 	: 엄마가
P0 	: 장사 저렇게 하면
P0 	: 안된다고
P0 	: 화냈음
P0 	: 근데 또 신기한게 음식맛은 괜찮았어ㅋㅋ
P1 	: 오홍
P1 	: 김치볶음밥은
P1 	: 지금생각해보니 맛잇으거같아
P0 	: 괜찮았어
P0 	: 공원에서
P0 	: 먹었는데
P0 	: 맛있었음
P1 	: 올만에
P1 	: 김치볶음밥이 먹구싶네
P1 	: 김치볶음밥에
P1 	: 스팸넣으면
P0 	: ㅋㅋ 김볶밥
P1 	: 짱 맛잇지
P0 	: 맛있어
P0 	: 오 너도
P0 	: 스팸파임?
P0 	: 김볶엔 스팸이쥐
P0 	: 맛잘알
P1 	: 그러그럼
P1 	: 스팸이 짱이쥐
P1 	: 외국에선
P1 	: 스팸이 
P1 	: 스레기음식 취급받는다며 ?
P0 	: 좀 쓰레기
P0 	: 걔네들이
P0 	: 먹는법을
P0 	: 몰라서그래
P0 	: 맛알못들
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 맞어
P1 	: 외국에는
P1 	: 여러가지맛도없대
P0 	: 우린
P0 	: 스팸이
P0 	: 여러가지맛이
P0 	: 있어?
P1 	: ㅇㅇㅇ
P1 	: 우리는
P1 	: 여러가지맛잇대
P1 	: 근데본적이없긴 함
P1 	: ㅋㅋㅋ
P0 	: 오호
P0 	: 신기하다
P0 	: 치즈맛이런건가
P0 	: 난기본이조아
P1 	: 나두
P1 	: 근데
P1 	: 리챔은
P1 	: 맛이없어
P0 	: 나는 그런거
P0 	: 잘구분을못해
P0 	: 걍 다 잘머거
P1 	: ㅇㅎ
P1 	: 그럴수잇지
P1 	: ㅋㅋㅋ
P1 	: 부대찌게 먹고싶네
P0 	: 나 부대찌가1ㅇㆍ
P0 	: 완전즈아함2
P0 	: 아 폰 렉걸려서
P0 	: 오타나
P1 	: 왜렉걸려 ㅋㅋㅋ
P0 	: 헐
P0 	: 왜렉걸렷냐면
P0 	: 수토와라고 알아?
P0 	: 갤럭시스토어에서 매주하는이벤트인데
P1 	: 그게뭐야
P0 	: 게임다운받으면
P0 	: 경품추첨이벤
P0 	: 잇거든
P0 	: 그래서게임받는데
P1 	: ㅇㅇ
P0 	: 용량커서
P0 	: 렉ㄱ걸렷는데!!
P0 	: {share:photo}
P0 	: 이거
P0 	: 댓음!!!!!
P0 	: 너도해바지금
P0 	: 당첨많이되는타임같은데
P1 	: 오
P1 	: 뭐냐이거
P0 	: 갤럭시스토어에
P0 	: 들어가면
P0 	: 수토와 라고 있음
P1 	: 결제하고
P1 	: 는
P1 	: 뭐지 ?
P0 	: 그건
P0 	: 이벤3
P0 	: 이벤1은 다운받는거
P0 	: 이벤2는 다운받은거 실행
P0 	: 이벤3은 앱 내 결제
P1 	: 앱내결제를
P1 	: 어케해 ?
P1 	: 그러면
P1 	: 돈을 쓰는거야 
P0 	: 그건안하는거지
P1 	: ?
P0 	: 1,2만
P0 	: 하는거
P0 	: 나는 2번이벤에서
P0 	: 상품권받은거임
P0 	: 단계별로 이벤있는거임
P0 	: 3번걍안하면됨
P1 	: 나도한번
P1 	: 해볼게
P0 	: ㅇㅇ
P1 	: 너 이제
P1 	: 잘거니
P0 	: 슬슬
P0 	: 자긴해야할듯?
P1 	: 나는
P0 	: 다운받고있니
P1 	: 안졸리긴한데
P1 	: ㅇㅇ
P0 	: 지금 딱
P0 	: 당타인데
P0 	: 끝나기전에
P1 	: 지금 막
P0 	: 어서 다운되야할텐데
P1 	: 엄청난 용량으로
P0 	: 다른사람들도 스벅이랑 상품권
P1 	: {censored}
P0 	: 여러명받음
P1 	: 장난하냐 ?
P0 	: 왜
P1 	: 무슨
P1 	: 강화권
P1 	: 이런거받음
P0 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 1단계말구
P1 	: 헐
P0 	: 2단계도?
P1 	: 개 ㅉ
P1 	: 쩐다
P0 	: 게임실행햇ㆍㄱ받는거
P1 	: 아메리카노!!!!!!!!!!!!!!!!!!!!!!!!!!!!
P0 	: 오오오
P0 	: 당타맞네!!!
P1 	: ㅇㅇ으아아아가
P0 	: 굿굿굿
P0 	: ㅋㅋㅋ 이거 매주하니까
P0 	: 담에또해봐
P1 	: 왖대박
P0 	: 나 아직
P0 	: 씻지도않앗어
P0 	: 세수하고
P0 	: 이닦아야지
P1 	: 어우 드럽게
P1 	: 아직도안씻엇니 ?
P0 	: 우씨
P0 	: 너무해
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 너가 더 더러움
P1 	: 난
P1 	: 씽ㅅ엇거든 ?
P0 	: 어쩌라고ㅡㅡ
P0 	: 너가 더 더러워@@@@
P1 	: 애쨰럐꼐~
P0 	: ㅡㅡ 재수없어
P1 	: 쟤섀얘ㅃ댸`
P0 	: ㅠ....씻으러간다
P0 	: 붙잡지마라
P1 	: 안붙잡어
P1 	: 빨ㄹ씻어
P0 	: 졸라귀찮네
P0 	: ㅡㅡ 짱나
P1 	: 너너무
P1 	: 욕하는거아니니 ?
P0 	: 내맘임
P1 	: 난잘거다뿡
P0 	: 자지마
P0 	: 나돌아왔어
P0 	: 컴배액
P0 	: 잘잤니 ㅡㅡ
P0 	: 뭐하니
P1 	: 케이크
P1 	: 하러옴
P0 	: 오올
P0 	: 거기가 어디랬지?
P0 	: 상수? 연남?
P1 	: 연남
P0 	: 아하 연남
P0 	: 너가 준 케이크
P0 	: 다먹었어
P0 	: 맛있었어
P0 	: 굿굿
P0 	: 난 지금 영화보러가는중
P0 	: 케익 다 만드럿니
P1 	: 오늘
P1 	: 단호박케이크만들엇는데
P1 	: 진짜맛잇다
P0 	: 허걱
P0 	: 단호박...
P0 	: 나는 단호박안좋아해서
P0 	: 단호박케이크 한번도
P0 	: 안먹어봤어
P1 	: 나두몬가
P1 	: 관심없엇는데
P1 	: 먹응니까
P0 	: 무슨 맛일지 궁금하다
P1 	: 존맛
P0 	: 레터링케이크인데
P0 	: 단호박맛인거지?
P1 	: ㅇㅇ오늘
P0 	: 뭔가 초코나 생크림
P0 	: 이런거만
P1 	: {share:photo}
P0 	: 될줄알았음
P1 	: 이거만들엇어
P0 	: 헉
P0 	: 토리임?
P1 	: ㅇㅇㅋㅋㅋ
P1 	: 근데좀
P1 	: 못생겨졋슴
P0 	: ㅋㅋ귀엽다
P1 	: ㅡㅡ
P0 	: 되게 고난이도
P0 	: 같아보이는디
P1 	: 근데이게오히려
P1 	: 동그란기본보다
P1 	: 더쉽다는사실..
P0 	: 오
P0 	: 왜지?
P1 	: 아이싱은
P0 	: 모양잡는거
P0 	: 힘들어보이는데
P1 	: 각도가중요한데
P1 	: 이건
P1 	: 그냥 슥슥 해도
P1 	: 잘되서
P0 	: 아하..ㅇ
P0 	: 신기한 베이킹의
P0 	: 세계
P0 	: 가게 오는 애들중에
P0 	: 마스크를 입까지 보이게....그냥 완전 턱스크수준으로
P0 	: 하고 오는 애가 있는데
P1 	: 헐..
P0 	: 몇번이나 얘기했는데 그다음에올땐
P0 	: 또 그러고옴;;
P0 	: 차라리 나이든사람이면
P1 	: 왜그러는거임..
P0 	: 좀 이해하겠는데
P0 	: 고딩임;;/
P0 	: 지금도 왔는데
P0 	: 입이 다 보임..
P0 	: 마스크 왜끼는건지..?
P1 	: 아근데고딩
P1 	: 저번에롯데월드갓는데
P1 	: 애들이거의 마스크
P1 	: 내리더라
P0 	: ㅡㅡ왜그럴까
P0 	: 여긴 실내라그런지
P0 	: 다른애들은
P0 	: 거의잘쓰던데
P0 	: 야외에서는 그러나..
P1 	: 진심
P0 	: 누구는 숨쉬기 편해서 쓰는줄아나봐
P1 	: 이쁜척하면서
P0 	: 짜증나증말
P1 	: 턱스크하고
P1 	: 셀카찍어
P0 	: ㅋㅋㅋ 왜그럴까..
P0 	: 안무섭나봐
P1 	: 그때는약간
P1 	: 코로나보단
P1 	: 허세를
P1 	: 지키는듯함
P0 	: ㅋㅋ 그러다가 걸리지
P0 	: 우리는
P0 	: 백신
P0 	: 언제쯤맞지...
P1 	: 우리는
P1 	: 화이자래
P0 	: 그래?
P0 	: 아 젊으면
P0 	: 아스트라
P0 	: 노노랬나?
P1 	: ㅇㅇ
P1 	: 92년1월1일까지
P0 	: 울엄만 아스트라던데
P0 	: 오호...
P0 	: 딱 우리까지구나
P1 	: 딱
P1 	: 30살까지
P0 	: 근데 연말은 돼야
P0 	: 맞겠지?
P0 	: 아직 먼 미래군
P1 	: 우리는
P0 	: 주사맞기는 싫지만...
P0 	: 맞아야지..
P1 	: 아스트라가아니어서
P1 	: 더늦을거같어
P0 	: 코로나가 없어지기만 한다면
P0 	: 빨리 맞고픔
P0 	: 근데 변이가
P0 	: 무서움
P0 	: 인도 변이된거
P0 	: 엄청 무섭다던데...
P1 	: 마저
P1 	: 인도는
P1 	: 앞으로도
P1 	: 전혀갸고싶지않다
P0 	: ㅇㅇ 나도
P0 	: 인도여행은
P0 	: 진심 안가고픔
P0 	: 코로나전에도
P0 	: 그랬구..
P1 	: ㅁㅈ
P1 	: 거기는
P1 	: 화장실도그냥 바다?같은데서
P1 	: 싼다매
P0 	: 맞어...
P0 	: 글고 음식도
P0 	: 위생상태때매
P0 	: 먹기시름
P0 	: 애초에 입에도 안맞을듯
P1 	: 맞어
P1 	: 유투브볻니깐
P1 	: 손오로막만들더라
P0 	: ㅋㅋ진짜시러
P0 	: 돈줘도
P0 	: 안갈듯
P1 	: 1억주면?
P0 	: 타지마할은 좀 보고싶었는데
P0 	: ...가지
P0 	: 1억이면
P0 	: 가지...
P1 	: 5천마넌주며니
P1 	: ?
P0 	: 너도 갈거잖아..
P0 	: 오천도 가지..
P1 	: ㅋㅋㅋㅋ
P0 	: 너도 얘기해봐
P1 	: 천만원이며니
P0 	: 갈거임?
P1 	: ?
P0 	: 천만원이고 여행경비 1도 안들면
P0 	: 감...
P1 	: 코로나잇어도?
P0 	: ...아니그건
P0 	: 아니지
P0 	: 코로나아녀야
P0 	: 가지
P0 	: 천마넌받고
P0 	: 주그러가냐
P0 	: ㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㄱㄱㄱ
P1 	: 그럼
P1 	: 코로나가잇어
P0 	: 거기 현지출장간
P0 	: 사람들
P1 	: 5억준대
P1 	: 가?
P0 	: 죽고있자나
P0 	: 음....
P0 	: 부모님을 위해..
P0 	: 이 한몸
P0 	: 불사를게
P0 	: 일단 kf94랑...손소독제 이런거
P0 	: 존나 챙기고...ㅠ....
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 너는
P0 	: 어쩔건데ㅡㅡ
P0 	: 너도갈거냐고ㅡㅡ
P1 	: 난안가지
P1 	: 큭큭
P0 	: 오억줘도...
P0 	: 안간다고?
P0 	: 코로나 없고 오억줘도 안감,
P1 	: 코로나잇으면
P0 	: ?
P1 	: 코로나없으면감
P0 	: 그러면..
P0 	: 코로나 있고
P0 	: 10억은
P1 	: 흠
P1 	: 최대한
P1 	: 호텔에숨는다치고
P1 	: 어케
P1 	: 가지않을까
P0 	: 하루에 한시간씩
P0 	: 외출해야댐
P0 	: 사람 만나야댐
P0 	: 그래도 감?
P1 	: 그럼안갈래
P0 	: 그러면
P0 	: 50억줌
P0 	: 하루에 10명씩 만나야됨
P0 	: 갈거니?
P1 	: 안갈래..
P0 	: 쳇...
P0 	: 나는 간다
P0 	: 나는 지금
P0 	: 웹툰보는중
P0 	: 내일 유료화된대서 급하게 보고이써
P1 	: 어떤거?
P0 	: 냐한남자
P1 	: 아그거
P1 	: 고양이나오는
P1 	: 그건가
P0 	: ㅇㅇ춘배
P0 	: 나오는거
P0 	: 별로 재미는없는데
P0 	: 예전에 보던거고
P0 	: 고양이귀여워서
P0 	: 보는중ㅋㅋㅋ
P1 	: ㅁㅈ
P1 	: 거기기엽게
P1 	: 나오드라
P0 	: 큐티버전동물들
P0 	: 다 존귀야
P0 	: 이거보고 딴 웹툰도
P0 	: 바야징
P1 	: 나도웹툰
P1 	: 보구싶다
P0 	: 봐
P1 	: 하지만
P0 	: 와이
P1 	: 막상보려면
P0 	: 귀차나?
P1 	: 고르는시간이너무오래걸림
P0 	: ㅋㅋㅋ 나는 보다가
P0 	: 재미없어서
P0 	: 관두고그럼
P0 	: {share:info}
P0 	: 얘도 낼
P0 	: 유료화인데
P0 	: 재밌대
P0 	: 근데 슬픈거임
P1 	: 오홍
P0 	: 냐한남자 이제 겨우
P0 	: 20화야
P0 	: 언제다보지ㅋㅋ
P1 	: 그거엄청
P0 	: 총 155화..
P1 	: 길지않니
P0 	: 속독해야겠다
P0 	: 중간까진 예전에 봤던거라
P0 	: 그냥 쭉쭉 넘기면서
P0 	: 봐야할듯
P1 	: 그거 이모티콘도
P1 	: 귀엽드라
P0 	: ㅇㅇ 완전 귀여움
P0 	: 냐냥거리는거
P0 	: 졸귀탱
P1 	: 나두넘넘
P1 	: 강아지키우고싶어
P0 	: 언젠가는
P0 	: 키울거라고
P0 	: 하지아늠?
P0 	: 나는 고양이
P0 	: 키우고시퍼
P1 	: 너고양이는
P1 	: 안무서움?
P0 	: 조금 무섭지만
P0 	: 우리 애기들때문에
P0 	: 이제덜무서워
P0 	: 물건정리하고올게
P0 	: 가게 물류 들어옴
P1 	: ㅇㅋㅇㅋ
P0 	: 끄읏
P0 	: 벌써 열시네
P0 	: 메이플함?
P1 	: 어떻게
P1 	: 알앗니..??
P0 	: 왜냐면..
P0 	: 매일매일..
P0 	: 하니까!!!!
P0 	: 개근상줘도
P0 	: 될거가튼데
P1 	: ㅋㅋㅋㅋㄱㅋ
P1 	: 맨날맨날함진짜
P0 	: 그때
P0 	: 우리 같이
P0 	: 키우던캐ㅣ릭
P0 	: 아직도 해?
P1 	: 그거는이제
P1 	: 베라서버로옮겨와서
P1 	: 그캐릭이 내본캐에
P1 	: 스킬을전수해줌
P0 	: 오오 그런것도
P0 	: 가능함?
P0 	: 진짜 엄청
P0 	: 바꼈어...
P1 	: ㅇㅇ그래서다들
P0 	: 메이플...
P1 	: 다른걸
P1 	: 키워
P0 	: 라떼는말야...
P1 	: 근데난귀찮아서안함
P0 	: 티켓사서
P0 	: 배타고
P0 	: 오르비스갔다고...
P1 	: 게다가
P0 	: 크림슨발록한테
P0 	: 맞아죽고 그랬다고..
P1 	: 타이니팜같은게임잇지
P0 	: 몰라
P1 	: 그게메이플속에잇어
P0 	: 농장게임임?
P1 	: 개인의
P1 	: 농장이잇어
P1 	: 몬스터농장..
P0 	: ㅋㅋ아 몬스터파크인가
P0 	: 그거?
P1 	: ㅇㅇ
P0 	: 저번에 메이플할때
P0 	: 맨날 슈피겔만인가
P0 	: 이상한놈이
P0 	: 초대했지
P0 	: 너무 뭐가 많아져서
P0 	: 적응이 안되더라고
P1 	: 그랫엇음??
P1 	: ㅋㅋㅋ
P1 	: 욱기다
P0 	: 내가 하기에는
P0 	: 너무 복잡해졌어
P0 	: 예전의 그
P0 	: 렙업어렵고
P0 	: 심플하던 게임이 더 조아
P1 	: 그리고지금은
P1 	: 욕엄청먹음
P0 	: ㅋㅋ 그치
P0 	: 욕먹을짓을
P1 	: 그래서
P0 	: 마니 하기는
P0 	: 하더라
P1 	: 성인들이니까이제
P1 	: 돈을엄청쓰다가
P1 	: 갑자기안쓰니까
P1 	: 얘네가무서운지
P1 	: 막퍼주고
P0 	: ㅋㅋ 금융치료가
P1 	: 고친다고하구난리임
P0 	: 제일 무섭지
P1 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 진짜 뭘 믿고
P1 	: 라떼는
P0 	: 그렇게
P0 	: 나댔냐 ㅡㅡ
P1 	: 이런겜이아니엇는데
P0 	: 유저들 없으면
P0 	: 뭣도아닌것들이
P0 	: 라떼는 줌서도
P0 	: 10퍼 60퍼 100퍼밖에
P0 	: 없었어...
P1 	: 맞어
P0 	: 캐쉬템도 찢어진청바지...번개모양상처...뭐 이런거...
P1 	: 엣날에뿌린
P0 	: 지금은 뭐가 너무 많음
P1 	: 놀장강 이라는 주문서가잇는데
P0 	: 그게뭔뜻이야
P1 	: 그게효과가좋아서 지금 1개만잇어도
P1 	: 엄청비싸대
P0 	: 놀..ㅇ장비강화..?
P1 	: 놀라운
P0 	: 아하..놀라운
P1 	: 장비강화주문서이런
P1 	: 근데
P1 	: 이제
P1 	: 옛날에하던닉에
P1 	: 그게잇으면
P1 	: 개이득인거임
P1 	: 하냐에50마넌?
P0 	: 그런걸로
P1 	: 할걸??
P0 	: 제테크해도
P0 	: 대박이겠다
P0 	: 부러워
P0 	: 그거 글 봤는데...무슨
P0 	: 메이플 만화책에 있는 쿠폰...
P1 	: ㅁㅈ그거
P1 	: 지금사면200넘음
P0 	: 별로 예쁘지도
P0 	: 않던데
P0 	: 그걸 왜
P1 	: 진짜그냥
P0 	: 200이나
P1 	: 희귀용
P0 	: 주고사는거지
P1 	: 근데
P1 	: 얘네들이
P0 	: 완전신기함
P1 	: 메플안에서막사람들이
P1 	: 그거보이잖아?
P1 	: 헐
P1 	: 그거다
P0 	: 엄청
P1 	: 막  이럼
P0 	: 관종템
P0 	: 되는거네
P1 	: 그래서 그거잇으면
P1 	: 몬가지들이
P1 	: 우쭐해지니까
P1 	: 사는거같어
P0 	: ㅋㅋ 메플일진들
P0 	: 템인가
P1 	: ㅇㅇㅇ
P0 	: 웃긴다 먼가
P1 	: 그렇다고볼수잇지
P1 	: ㅋㅋㅋㅋ
P0 	: 나 저번에 할때
P0 	: 퀘스트할라고
P0 	: 어디 집에 들어갔는데
P1 	: ㅇㅇ
P0 	: 길드애들 잔뜩
P0 	: 모여있어서
P0 	: 쫄았음
P1 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 옛날에도 헤네시스에 일진들
P1 	: 웃기다
P0 	: 모여있었는데
P0 	: 바뀌는게없어
P1 	: 나도
P1 	: 첨에시작햇을때
P1 	: 막
P1 	: 허연캐릭터가모여잇어서
P1 	: 후다닥 나갔어
P0 	: 왜 허연
P0 	: 캐릭터임?
P0 	: 막 번쩍번쩍
P1 	: 피부가
P0 	: 이펙트
P1 	: 허얘
P0 	: 써서.
	  .
P0 	: ㅋㅋㅋㅋ아
P1 	: 옛날에비해
P0 	: 흰피부가
P1 	: 엄청허연
P0 	: 부내의상징임?
P1 	: 피부가잇어가지고
P0 	: 머리도 막 밝은거?
P1 	: 일단 이피부하려면
P1 	: 20만원?
P1 	: 정도임
P0 	: 현금?
P1 	: ㅇㅇ
P0 	: 허얼
P1 	: 글고
P1 	: 머리도그렇게비싼머리
P1 	: 옷
P1 	: 이런거있구
P1 	: 펫도 25마넌?
P0 	: 대박이다
P1 	: 1마리에
P0 	: 그런건 되팔지도
P0 	: 못하자나
P1 	: 그런데참고로나는
P1 	: 펫3마리임
P0 	: ㅋㅋ 쩌러
P1 	: 아주미쳣지
P0 	: 근데 펫이 있기는
P0 	: 해야겠더라
P0 	: 저번에할때
P0 	: 펫없으니까
P0 	: 개불편했음
P1 	: 맞어
P0 	: 나 예~~엣날에 할때
P1 	: 메이플진심
P1 	: 상술쩌름
P0 	: 펫이 공룡이었는디
P0 	: 보라색공룡인가..
P0 	: 그거 아직도 있나 모르겠네
P1 	: 그런거 지금 보면
P1 	: 완전레어템일걸 ?
P0 	: ㅋㅋ 근데 아이디가
P0 	: 사라짐
P0 	: 그아이디 안찾아지더라
P1 	: 나두
P1 	: 아이디
P1 	: 사라진듯 
P1 	: 아마
P1 	: 지네가 마음대로
P1 	: 지운거같아
P0 	: 재섭어
P0 	: 내가 초딩때
P0 	: 얼마나 열심히
P0 	: 했는데..
P1 	: 나두
P1 	: 초딩대 열시미
P1 	: 노가다 상냥
P1 	: 사냥 했는데 
P0 	: ㅋㅋ나두
P0 	: 버섯도잡고
P0 	: 와일드보어도 잡고
P0 	: 픽시도 잡고
P0 	: 난 그 오르비스랑 루디브리엄 좋았어
P1 	: 나두
P1 	: 아직두 생각남
P0 	: 맵도 예쁘고 음악도 좋고 몹들도
P0 	: 죽는소리가 기여웠음
P0 	: 아 엘리니아도
P0 	: 좋았어
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 근데요즘은
P1 	: 완전
P0 	: 뭔가 환상적인 느낌
P1 	: 맵이 새로생겨서
P0 	: 지금은 그런 느낌이
P0 	: 없어...
P1 	: 그런덴 잘 안가는거 같음
P0 	: 아쉬움
P0 	: 그땐진짜먼가
P0 	: 모험하고
P0 	: 천천히 렙업하는 느낌이었는데...
P0 	: 지금은 걍...렙이 너무 빨리오르고...
P0 	: 스토리 진행하는대로 따라가는 느낌
P1 	: 맞어
P1 	: 난 벌써
P1 	: 레벨이 250이야
P0 	: 헉
P0 	: 쩐당
P1 	: 그래서 이제
P1 	: 더이상
P1 	: 안올림
P0 	: 나 메이플할때 초창기에는
P0 	: 렙 80짜리가
P0 	: 최고렙이었는데ㅋㅋ
P1 	: 맞어
P1 	: 막
P0 	: 닉넴도 기억남 유니킹
P1 	: 타락파워전살ㅇ
P1 	: 지발돈좀
