# FILE DATA
ID : MDRW2100001527
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20191220
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 인천
current_residence : 충북
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 충북
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  4
contact_frequency  :  주 1~2회

P0 	: &name2&!! 선비랑 점심 먹는 중?!
P0 	: &name2& 담주 목요일에 머해??
P0 	: 너 알바 있나???
P1 	: 왱?!
P0 	: {share:photo}
P0 	: 이거 비교과 프로그램 재미있을 것 같아서´ㅅ` ..!!
P1 	: 아....나 저때 일있어서ㅠㅠㅠ
P1 	: 안될것같오...
P0 	: 헉 알앗어´ㅅ`
P0 	: 괜찮아!!
P1 	: 알겠옹!!{emoji:😉}
P0 	: ៖ 잘 자!!
P1 	: &name1&도!!{emoji:😍}
P1 	: &name1&+!
P1 	: 우리 낼 몇시에 보지?
P1 	: 봉대박!
P0 	: 꺄아아아악!!! 꺄아악!!!
P0 	: 열한시?? 어때용
P1 	: 열한시??
P1 	: 11시 반어때ㅋㅋㅋㅋㅋ
P1 	: 오후에 혹시 일있으?
P0 	: 열한시 걍 뱉어봤어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 열한시 반 좋아!!
P1 	: ㅋㅋㅋㅋㅋㅋ죠아!!
P0 	: {emoji}
P1 	: &name1&
P1 	: 팀플
P1 	: 진짜 개때리고싶다
P1 	: 후아악
P0 	: 먼 팀플 중??
P1 	: 교육공학
P1 	: ㅋㅋㅋㄱㅋㅋㄱㅋㅋㅋ
P0 	: 오
P0 	: 시작했어??
P0 	: ㅎㅎ
P1 	: 근데 나 너희랑..주제달라..
P0 	: 엥??
P0 	: 너네 먼데?
P1 	: 간단히 말하면 교수매체 교수방법 각각 3가지씩 조사하고 사례들어 설명하는거야!
P0 	: 사례 들어 설명??
P0 	: 오...
P0 	: 먼가 쉬워 보이면서
P0 	: 좀 귀찮아 보이면서
P0 	: 귀찮겠다
P0 	: 응. 귀찮다
P0 	: 힘내라...
P1 	: 이게 문제가..내용이 너무 흔한거라 문제...
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P1 	: 넌 잘되고있엉?
P0 	: 맞아,,,
P0 	: 흠
P0 	: 나는ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 수업 시연/자료 제작 둘/영상 촬영&편집
P0 	: 이걸로 사다리 탔는데
P0 	: 나 영상 촬영이랑 편집 걸려서
P1 	: 와.....
P0 	: 음하하
P0 	: {emoji}
P1 	: 영상에 니가 나온거야?
P0 	: 아니!
P1 	: 찍어주는거?
P0 	: 발표는 &name23&가 하고
P0 	: 응응
P0 	: 나는 ㅉㄱ어
P0 	: 세상에 너무 신나
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 낼 격하게 축하해줄겡
P0 	: 근데 이럴 거면
	  &name24&은
	  역할 분담할 때
	  발표 왜 맡았는지 모르겠지만
P0 	: 오키!! {emoji:👊}{emoji:😎}
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 낼보쟈구~~
P0 	: 넵!!
P1 	: &name1&학생! 기상했나영~~
P0 	: 넵!!
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 이모티콘이 탐나네여
P1 	: 헐..
P1 	: &name1&..나왔어?ㅠㅠ
P0 	: 너 어디야??
P1 	: 집..지금나갈겡ㅜㅜ
P0 	: 아
P0 	: 아냐
P0 	: 천천히 나허!!
P0 	: 너랑 엇갈린 줄 알았어
P1 	: 앜ㅋㅋ
P0 	: {share:photo}
P0 	: 너무 열 받아가지고 어 그래서 내가 그랬지 거 봐 연예인이 얼마나 짜증나는지 알겠지 한두 개 그런 것 때문에 열 받는 거야 그런 것처럼 그런 게 있습니다
P1 	: {share:photo}
P0 	: 사진
P0 	: &name2& 너 돈 더 보냈어!! ㅋㅋㅋㅋ
P0 	: 내가 나중에 커피 살게{emoji:😎}{emoji:😎}
P1 	: 엥 &name1& 니 커피 값까지 보냈으!!
P1 	: 맞지않오?
P0 	: 아니 너가 현금이라 스티커도 냈잖아ㅠㅠ!!
P0 	: &name2& 너 나를 아주 좋아하는 구나
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그냥 웃을겡
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 비즈반지까지 받았는데 뭘ㅎㅎㅎㅎ{emoji:♥}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 아웃겨
P0 	: 일단 알았어!!
P0 	: 우리 빨리 쭈꾸미도 뿌시자
P1 	: 죠아!!!
P0 	: &name2&아 머해??
P0 	: 밥 먹었어??
P1 	: 아직ㅠㅠㅠ
P1 	: 나 동아리땜에ㅠㅠㅠㅠ 밖에나왔으...
P0 	: 헉
P0 	: 같이 먹으려 했는데
P0 	: 바쁘구만 !!
P0 	: 파이팅!! 밥 꼭 챙겨먹고!!
P1 	: 앗ㅠㅠㅠ
P1 	: 고마웡!!
P1 	: &name1&도 맛있는거먹엉!
P0 	: {emoji}
P0 	: &name2&아 &name13& 교수님이 시가교육론 공지 뭐 올리셨어...?
P0 	: 나 방금 강의 시작했는데 분위기 왜 이래,,,
P1 	: 어?
P1 	: 뭔데?
P1 	: 아..그르네..
P1 	: <시가교육론> 수강생 여러분에게
	  
	   
	  
	  여러분은 오늘 수업을 어떻게 들었는지 모르겠습니다.
	  
	  저는 오늘 수업이 굉장히 힘들었다는 말을 먼저 하고 싶네요.
	  
	  우선 카메라를 꺼놓는 것과 관련해서 전에도 이야기한 적이 있지만 부득이하게 카메라가 고장나거나 한 경우가 아니면 켜놓고 수업을 듣는 것이 원칙입니다.
	  
	  오늘 수업은 반 이상의 학생들이 카메라를 꺼놓고 수업을 들었고 저 역시 급히 발표 진행을 하느라 따로 지적하지는 않았습니다.
	  
	  하지만 수업 중에 제가 몇 번이나 이름을 불러서 질문을 던진 학생 중에 한 시간 넘도록 답이 없어서 카톡을 보내 수업을 듣는지 확인해야 하는 경우가 있었습니다.
	  
	   
	  
	  여러분이 어떠한 이유에서 카메라를 꺼놓고 있는지 저는 알 수 없습니다.
	  
	  카메라를 꺼놓고 수업을 듣는 학생에게 일일이 카메라가 고장났는지를 물어야 하는지, 왜 그러한 불필요한 일에 시간을 허비해야 하는지 모르겠습니다.
	  
	  물론 정말 카메라가 고장이 나서 어쩔 수 없이 끄고 수업을 듣는 학생이 성실하게 수업을 들을 수도 있다고 생각합니다.
	  
	  그렇기 때문에 부득이한 경우에는 카메라를 끄고 수업을 들어도 좋다고 한 것입니다.
	  
	  그런데 그런 이유가 아닌, 수업에 불성실하게 참여하기 위한 이유에서 카메라를 끄고 수업을 듣는다면 그런 학생들에게 수업을 듣는 것이 어떠한 의미가 있을지 모르겠습니다.
	  
	  대다수의 학생들이 실시간 수업에 성실하게 임하지 않는 상황이 지속된다면, 실시간 수업을 고집할 필요도 없겠지요.
	  
	   
	  
	  녹화 수업으로 돌리고 발표자들에게 파일을 받아 올리는 것이 더 좋을까요?
	  
	  이미 발표를 한 학생들은 알겠지만 토론자들과 이야기를 주고받고 발표 후기를 이야기하는 것은 녹화수업에서는 할 수 없는 중요한 경험입니다.
	  
	  하지만 발표자들이 준비한 내용을 경청해주지 않고 수업과 관련이 없는 일을 하는 학생들이 대다수라면 실시간 수업을 하는 의미가 없을 것 같습니다.
	  
	   
	  
	  실시간 수업의 특성상 잠깐 폰을 확인하거나 다른 생각을 할 수는 있다고 생각합니다.
	  
	  하지만 수업시간 내내 채팅창을 켜놓고 집중하지 못하는 학생들이 적지 않은 것 같습니다.
	  
	  목요일 수업 때 여러분의 의견을 수렴하여 앞으로 수업 방향을 고민해보도록 하겠습니다.
	  
	  이상입니다.  
	  
P1 	: 티엠아이 일수도 있으...
P1 	: 이때 &name25&이랑 누구였지? 이름불렀는데 대답이 끝까지없었으..
P0 	: 헉
P0 	: 우리 그래서
P0 	: 다음 수업부터
P0 	: 네 명 정도가 모니터링하고 수업 끝날 때 이야기하기로 했어...
P1 	: 헐...
P1 	: 빡세지넹...
P0 	: 그치... 흠... ㅜ
P0 	: 암것도 모르고 수업 들으러 갔다가
P0 	: 십 분 동안 혼남ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아니ㅋㅋㅋ왜 너희한테 그러시냐곸ㅋㅋㅋ
P0 	: 시가랑 문예비평 듣는 사람이 많이 겹치고 여기도 비슷한 상황이 일어날까봐 어쩌고 저쩌고... 하셨어
P0 	: 그리고 너가 &name19& 무슨 말 한 건지도 알았어
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 앜ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1&...
P1 	: 힘내....
P1 	: ㅜㅜ
P0 	: 너도 시가교육론 실강 들을 때
P0 	: 마음 준비 하고 가 ㅋㅋㅋㅋㅋㅋ
P1 	: 고맙다ㅋㅋㅋㅋㅋㅋ
P1 	: 이런 스포 넘 조아ㅋㅋㅋㅋㅋㅋ
P1 	: &name1&...
P0 	: 보고 있어...
P0 	: 내일 회의하자고
P0 	: 저번 주부터 말했는ㄴ데...
P0 	: ^^;
P1 	: 그니까ㅋㅋㅋㅋ
P1 	: 텍스트고르는것도 오래걸리겠는데
P1 	: 장난하냐고...
P0 	: ㅎㅎ
P0 	: 야 &name2&ㅡㅡ
P0 	: 내 상황 들어볼래??
P0 	: 별 이유 없이 복수전공 신청을 승인 안 해줄 수가 있어??  방금 학사지원팀 전화 왔거든 
	  신청이 가능하긴 한데 학과 승인을 받아야 해서 승인 안 해주면 못 하는 거라는데 아니 그럼 내 복전은요ㅡㅡ 
	  과사에 다시 전화해서 승인 안 해주는 이유가 있냐고 묻는 거 오바야? ㅡㅡ근데 이번에 또 전화하면 삼일 연속 전화하는 거야 ㅋㅋ,,,
P1 	: 와...
P1 	: 문정과 승인을 받아야한다는거지?
P0 	: 응...
P0 	: 학과 사무실에 다시 전화해서 물어볼지
	  &name14& 교수님께 상담할지
	  나 비교과 듣는 문정과 교수님께 여쭤볼지 고민 중...
P0 	: {emoji}
P1 	: 근데 해주지않을까?ㅜㅜ 안해줄 이유는...딱히 없지않을까...ㅠㅠ
P0 	: 그니깐...
P1 	: 아..왤케 복잡하냐ㅜㅜ
P0 	: 머가 제일 나아보여.....
P0 	: 일단 셋 다 눈물나는 건 확실하고...
P1 	: 1번이나 3번이 쫌 빠를것 같긴한데..
P0 	: {share:photo}
P0 	: ㅋㅋㅋ대본 썼어
P0 	: 나 뭐 하냐 진짜... 눈물도 안 나온다
P1 	: 미친ㅋㅋㅋㅋㅋ
P0 	: &name2& 저녁 먹었어??
P0 	: 우리 저녁이나 먹을래 ㄱ-
P1 	: 앗ㅋㅋㅋㅋ
P1 	: 지굼?
P1 	: 나 지금은 배가안고파서ㅠ
P0 	: 아니 이따가 만날 때!
P0 	: 밥 시간이 쫌 애매한 것 같아서 물어봤어!!{emoji:🤤}
P1 	: 오오 좋아아아아
P1 	: &name1& 머먹고 싶은뎅
P1 	: ㅎㅎㅎ딱말해
P0 	: {emoji}
P0 	: 나 진짜 암거나 다 좋은데
P0 	: 너 아홉 시에 &name6&랑 팀플 있으니까 근처에서 먹자!!
P0 	: 나 준비 다했으니깐 카톡하면 바로 내려갈게!!
P1 	: 웅웅!!
P0 	: &name2& 나 씨유 알바하고 싶어 ㅋㅋㅋㅋ
P0 	: 사장님한테 연락드리면 되나? ㅜㅜ
P1 	: 앜ㅋㅋ
P1 	: 친구머야
P1 	: ㅋㅋㅋㅋ
P1 	: 날 아는사람이 넘 마나
P1 	: {emoji}
P0 	: &name9&이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name9&
P1 	: 놀자아아
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1& 있다가 나랑 같이 씨유갈랭?
P1 	: 나 프린트하게ㅎㅎ
P0 	: 오키!!
P0 	: &name2& 나 그래서 오늘 몇 시에 가기로 했지??
P0 	: 세 시얐너??
P1 	: 헐까먹움
P1 	: ㅠㅠ
P1 	: &tel-num&
P1 	: 이게 점주님번호!!
P0 	: 고마워!!
P0 	: 세 시 반이었던 것 같아...
P1 	: 그래!!
P1 	: 후기줭!!
P0 	: 응 잘 자!!
P1 	: &name1&! 혹시 오늘 편의점 와?
P1 	: 2시쯤 온다고했던것 같아성!
P0 	: 응 옷 입는 중..!!
P0 	: 두 시 반인 줄 알았어 ㅠㅠㅋㅋㅋㅋㅋ금방 갈게!!
P1 	: 아냐
P1 	: 천천히와!!!
P0 	: {share:photo}
P0 	: {emoji}
P1 	: 하
P1 	: 하하하
P1 	: 미친
P0 	: &name2& 깻잎치킨 네 시까지 한당
P1 	: 미쳤다
P1 	: {emoji}
P0 	: {emoji}
P0 	: 두 시 안에 끝내벌이자...
P1 	: 죠앙
P1 	: &name1&
P1 	: 나와
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 네 언니
P1 	: 어허 이모티콘 안붙여?
P1 	: 대답에 성의가 없다?
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 네{emoji:🐢}언니{emoji:💔}
P1 	: ㅋㅋㅋㅋㅋ
P0 	: ㅈ감 나가요!!
P1 	: 네넹~
P0 	: &name2& 돈 보냈당
	  과제 얼른 끝내고 잘 자!! ~.~
P1 	: 넵!
P1 	: {emoji}
P0 	: 알바도 파이팅!! ㅋㅋㅋㅋㅋㅋ
P1 	: 웅ㅋㅋㅋㅋ
P0 	: &name2&!
P0 	: 마라탕... 한 시 반 어때? ㅎㅎ
P1 	: 헐
P1 	: 완전죠아ㅋㅋ
P0 	: 두 시.
P0 	: 목요일 두 시 쭈꾸미
P0 	: {system:notice}
P0 	: &name2& 내일 삼십 분 일찍 볼래?? 나 세 시에 씨유 가게 됐어 ...
P1 	: 앗! 어키!!
P1 	: ㅠㅠ고생행ㅜㅜ
P0 	: {emoji}
P0 	: 과톡 뭐야
P0 	: 내가 뭘 본 거야
P0 	: 단일후보 뭔데?
P1 	: 엥 저렇게 투표하는건가?
P0 	: 저건 온라인 투표 찬반이고
P0 	: 저기서 찬성 나오면 또 투표하는 것 같은디??
P0 	: 아 지금 돈 보낼게 &name2&!!
P1 	: 웅웅!!
P0 	: &name2& 티비로 노래 어떻게 틀어...
P1 	: 아...그거 티비켜고 몇번 눌러야하는데
P1 	: 470번인가ㅠㅠ
P1 	: 기억이잘안나... &name1&!! 해보고 안되면 꼭 안켜도 돼!!!
P1 	: 난 항상 안켰거덩!!!
P0 	: 아하
P0 	: 검색해보니까 311번이래
P0 	: 고마워!!
P0 	: 내가 심심해서.. ㅎㅎ
P1 	: 앜ㅋㅋㅋㅋㅋ
P1 	: 잘했엉ㅋㅋㅋ
P1 	: 좋은 정보 얻어감당ㅋㅋㅋㅋ
P0 	: {emoji}
P0 	: 야 &name2&...
P0 	: 나 방금 문예비평 종강했고
P0 	: 레전드 찍었다 ㅋㅋㅋㅋ
P1 	: &name1&ㅋㅋㅋㅋ
P1 	: 난 어제
P1 	: 시가교육 레전득찍음ㅋㅋㅋㅋㄱ
P0 	: 하 너ㅜ 궁금하고
P0 	: 뒷목 당겨
P0 	: 우리 언제 만나???
P1 	: 앜ㅋㅋㅋㅋㅋ
P1 	: 낼 교육사회끝나고 잠깐 밥먹을랭?ㅋㅋㅋ
P0 	: (눈물)
P0 	: 좋아!!
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 낼 5시??
P1 	: 몆시가조ㅡ아?
P0 	: 낼 시험 몇 시더라??
P0 	: 다섯 시 좋아!!
P1 	: 3시부터4시!!
P1 	: 낼 셤 뿌시고!!!
P1 	: 맛난거먹장><
P0 	: 조아><
P1 	: &name1&
P1 	: 배고파
P1 	: {emoji}
P0 	: &name2&
P0 	: 나두
P0 	: {emoji}
P1 	: 일찍만날랭ㅎㅎㅎ
P1 	: {emoji}
P0 	: 조아
P0 	: 지금 나갈래...
P1 	: 헐 그럼
P0 	: 엉
P1 	: 나 10분만!!
P0 	: 알았어!!
P0 	: 나 교육사회 시험 보고 현타 와서
P0 	: {share:url}
P0 	: 이거 보는 중 ㅋㅋㅋ
P1 	: &name1&...나 조졌어
P1 	: 하핫
P1 	: &name13&교수님보다 레전드찍음ㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 저지굼
P1 	: 나가영
P0 	: 넵!
P0 	: &name2& 과자 박스는 어디에 쌓아두면 돼??
P1 	: 그냥 거기쌓아놓으면될걸?
P1 	: 내가 쌓아놓은 곳에!!
P1 	: 과자없는건 뜯어서 채워줘영!!
P0 	: 앗 오키!!
P1 	: 고생해떠!!!{emoji:😉}
P0 	: &name2& 알바 몇 시에 끝나??
P0 	: {share:photo}
P0 	: 사장님이 오늘 폐기를 엄청 많이 챙겨주셨는데
P0 	: 하나씩 가져갈래??
P1 	: 앜ㅋㅋㅋ
P1 	: 난 괜찮아!!!
P1 	: 잘 안먹을것같아성ㅜㅜ
P0 	: ㅜㅜ오키!!
P0 	: &name2& 사장님이 목요일 열 시에 치킨 먹으러 오라고 하셨어!!
P0 	: 그리고 우리끼리 시간 바꾸는 거는... 알아서 계산하고 해결하래 헷갈리신다공... ㄱ-
P1 	: 앗 알겠옹!!
P0 	: &name2& 좋은 소식!!
P0 	: &name8&도 수요일에 닭발 먹을 수 있대!!
P1 	: 헐
P1 	: &name8&
P1 	: 알바아니었나?!!!!
P1 	: 수금 아냐?!!!
P0 	: 목금이래
P0 	: {emoji}
P1 	: 오오오
P1 	: {emoji}
P1 	: 좋다좋다!!!!
P0 	: 유ㅏ 이게 머야
P0 	: 임티 신기하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 귀엽쥐
P0 	: 응
P1 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 먼지같아
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 맞아
P1 	: 이거ㅋㅋ
P1 	: 먼지야ㅋㅋ
P0 	: 엥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 아웃갸
P1 	: {share:photo}
P1 	: 헿ㅋㅋㅋㅋㅋ
P1 	: &name1&+!
P1 	: 6시까지 중도에서 보쟈!!
P0 	: 오킹
P0 	: 헉 이거 왜 지금 봤지 ㅋㅋㅋㅋ
P0 	: &name8&한테도 말했어?!
P0 	: 나 &name8&한테 여섯 시 반이라고 했던 것 같은데!!
P1 	: 우웅!!
P0 	: 앗 오키!!
P1 	: {emoji}
P0 	: {emoji}
P1 	: &name1&!!!
P1 	: 바빠?
P0 	: &name2& 나왔어!!
P1 	: 웅 나 지금 옆에이썽
P1 	: &name1&!! 뒤에  냉장고에 12.4일짜로 폐기난 거 있거든? 그거 야간에 근무한 언니가 폐기한거야!!
P1 	: 혹시 물어보실까방!!
P0 	: 오키!!
P1 	: 그리고 뒤에 냉장고에 샌드위치2개랑 햄버거 하나 한쪽에 치워놓은것부터 진열해줘!!
P1 	: 날짜보면 알거야!!
P0 	: 오키오키
P0 	: &name2&!! 커터칼 어디에 뒀어?!
P1 	: 앗 그 물위에 둔것 같은데
P1 	: 냉장고쪽 말고ㅠㅠ
P1 	: 찾았어?
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 오늘은 뭐안먹어?ㅋㅋㅋ
P0 	: 오늘
P0 	: 볶음간짬뽕 먹었어
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: {share:photo}
P0 	: 그리고 폐기도 열심히 손 봤어
P1 	: 오오ㅋㅋㅋㅋㅋㅋ
P1 	: 죠아!!잘해썽ㅎㅎㅎ
P0 	: ㅎㅎ
P0 	: 사장님이
P0 	: 제발 전화를 좀 하래
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 엥
P1 	: 왜....
P1 	: 나..또 잘못했어?ㅠㅠㅠㅠ
P0 	: 아니 내가... ㅠㅡㅠ
P0 	: 아니 피렌체 할아버지가
P0 	: 음식물쓰레기 스티커 5L를 전부 사가신 거야
P0 	: 20개를
P0 	: 근데 난 스티커도 1인 1매인지 몰라가지공...
P0 	: 어버버 하다가 팔고
P0 	: 사장님 오셔서 말씀드렸는데
P0 	: 에휴...
	  .....에휴
	  그런 거 있으면 전화를 해 제발
	  어쩌고
	  저쩌공
	  어쩔 수 없지
P0 	: 이러고 한 2분을ㅋ
P0 	: {emoji}
P1 	: 헐...
P1 	: 나도..몰랐어..
P1 	: 스티커도 1인 1매인줄..
P1 	: 아니근데 말씀을 해주시던가..
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 그니간 하!!!
P1 	: ㅠㅠㅠ
P0 	: &name2&
P0 	: 우리 소고기가 오늘이었나?!
P1 	: 웅웅!!!
P0 	: 앗 내가 기억해서 다행이다
P1 	: 설마 안되는거니ㅜㅜ
P1 	: 5시30분이어떠 우리!!!
P0 	: 아주 무서운 일이 생길 뻔했어
P0 	: 아니 방금 갑자기 퍼뜩 생각나서!!
P0 	: 고마워 ㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그르게 &name1&.. 너희집 문 구멍날뻔
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 내가 하도 두드려성
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 하 소고기
P0 	: 설렌다{emoji:≖}{emoji:‿}{emoji:≖}
P1 	: 아니 너무 행복해
P0 	: 이따 보자!!
P1 	: 하
P1 	: 오키!!
P1 	: &name8&한테도
P1 	: 얘기했으?
P0 	: 지금 말해둘게!
P1 	: 웅!!
P0 	: ㅠㅠ&name2&!!
P0 	: {share:photo}
P0 	: {emoji}
P1 	: 세상에..
P1 	: &name1&...
P1 	: 너는...
P1 	: 먹을수있니...
P0 	: 허엉 나는 먹을 수 있어!!
P1 	: 구래구럼 먹쟈!!!
P1 	: 종강파티시즌2
P1 	: ㅋㅋㅋㅋ
P0 	: {emoji}
P0 	: 다섯 시 반 오케이!!!
P1 	: 웅!!
P0 	: {share:photo}
P0 	: 짠{emoji:😎}
P1 	: 오오 잊지않고 보내줬넹ㅋㅋㅋㅋ
P1 	: 잘 간직할게!!{emoji:😎}
P1 	: &name1&
P1 	: 12시약속맞지?
P0 	: 네!!
P1 	: 그래서 세제가져가야하는거였나?
P0 	: 세제 거기 있을걸?!
P1 	: 죠아!!!
P0 	: {share:photo}
P0 	: 이렇대!!
P1 	: 오홍
P1 	: 땡큐!!
P0 	: {share:url}
P0 	: {share:url}
P0 	: {share:url}
P0 	: {share:url}
P0 	: {share:url}
P0 	: {share:url}
P0 	: &name2&
P0 	: 봤어!?
P1 	: 헐..&name1& 진짜ㅜㅜ
P1 	: 감덩ㅠㅠㅠㅠㅠ
P1 	: 완전 행복한 크리스마스야...어뜩해 진짜ㅠㅠㅠㅠㅠㅠㅠ
P1 	: 너무너무 고맙고.......ㅠㅠㅠ 진짜 잘먹고..잘쓸게!! 수면양말 넘 맘에 든댜+!!
P1 	: {emoji}
P1 	: {emoji}
P0 	: {emoji}
P0 	: 메리크리스마스!!
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1&!!! 즐거운 크리스마스보냉!!!
P1 	: {emoji}
P0 	: {emoji}
